AÑO,SEDE,FACULTAD,CARRERA,OBSERVACIONES
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,3
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 1,FACULTAD 5,POSTGRADO 10,3
2019,SEDE 1,FACULTAD 5,POSTGRADO 10,3
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,3
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,3
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,3
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,3
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,3
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,3
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,3
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,3
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,3
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,3
2019,SEDE 1,FACULTAD 3,INGENIERIA 28,3
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,3
2019,SEDE 1,FACULTAD 3,POSTGRADO 41,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 18,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,3
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 16,3
2019,SEDE 1,FACULTAD 4,LICENCIATURA 19,3
2019,SEDE 1,FACULTAD 4,POSTGRADO 33,3
2019,SEDE 1,FACULTAD 4,TÉCNICO 06,3
2019,SEDE 7,FACULTAD 6,POSTGRADO 12,3
2019,SEDE 7,FACULTAD 1,LICENCIATURA 04,3
2019,SEDE 7,FACULTAD 5,LICENCIATURA 21,3
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,3
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,3
2019,SEDE 7,FACULTAD 5,INGENIERIA 25,3
2019,SEDE 7,FACULTAD 5,LICENCIATURA 23,3
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,3
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,3
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,3
2019,SEDE 8,FACULTAD 5,LICENCIATURA 20,3
2019,SEDE 8,FACULTAD 5,LICENCIATURA 22,3
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,3
2019,SEDE 8,FACULTAD 2,INGENIERIA 07,3
2019,SEDE 8,FACULTAD 2,INGENIERIA 08,3
2019,SEDE 8,FACULTAD 4,LICENCIATURA 15,3
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,4
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,4
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,5
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,5
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,5
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,6
2019,SEDE 5,FACULTAD 4,LICENCIATURA 15,6
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,6
2019,SEDE 5,FACULTAD 4,LICENCIATURA 15,7
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,7
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,8
2019,SEDE 5,FACULTAD 4,LICENCIATURA 15,9
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,9
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,9
2019,SEDE 1,FACULTAD 5,LICENCIATURA 20,10
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,10
2019,SEDE 5,FACULTAD 3,INGENIERIA 15,11
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,12
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,12
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,12
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,12
2019,SEDE 5,FACULTAD 3,INGENIERIA 15,14
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,14
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,16
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,17
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,19
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,21
2019,SEDE 2,FACULTAD 1,INGENIERIA 06,22
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,22
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,23
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,23
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,23
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,24
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,25
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,26
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,26
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,27
2019,SEDE 2,FACULTAD 1,INGENIERIA 06,28
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,28
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,28
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,28
2019,SEDE 2,FACULTAD 1,INGENIERIA 06,31
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,31
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,31
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,31
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,31
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,32
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,32
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,33
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,33
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,33
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,33
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,34
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,34
2019,SEDE 5,FACULTAD 1,LICENCIATURA 02,37
2019,SEDE 5,FACULTAD 1,LICENCIATURA 02,39
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,40
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,40
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,40
2019,SEDE 5,FACULTAD 1,LICENCIATURA 02,42
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,42
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,43
2019,SEDE 2,FACULTAD 2,TÉCNICO 05,123
2019,SEDE 6,FACULTAD 2,LICENCIATURA 07,123
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,123
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,123
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,134
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,222
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,333
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,737
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,'
2019,SEDE 2,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 2,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 2,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 2,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 2,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 2,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 2,FACULTAD 4,LICENCIATURA 15,-
2019,SEDE 3,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 3,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 6,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 6,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 6,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 4,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 5,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 1,FACULTAD 6,#N/A,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,-
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,-
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,-
2019,SEDE 1,FACULTAD 6,INGENIERIA 27,-
2019,SEDE 1,FACULTAD 6,POSTGRADO 12,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 01,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 03,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,-
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 05,-
2019,SEDE 1,FACULTAD 1,POSTGRADO 18,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 20,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 29,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 24,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 24,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,-
2019,SEDE 1,FACULTAD 5,POSTGRADO 34,-
2019,SEDE 1,FACULTAD 5,TÉCNICO 02,-
2019,SEDE 1,FACULTAD 5,TÉCNICO 02,-
2019,SEDE 1,FACULTAD 5,TÉCNICO 02,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,-
2019,SEDE 1,FACULTAD 2,INGENIERIA 13,-
2019,SEDE 1,FACULTAD 2,LICENCIATURA 07,-
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,-
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,-
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,-
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 16,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 16,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 16,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,-
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 28,-
2019,SEDE 1,FACULTAD 3,INGENIERIA 28,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 05,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 41,-
2019,SEDE 1,FACULTAD 3,POSTGRADO 38,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 18,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 17,-
2019,SEDE 1,FACULTAD 4,LICENCIATURA 19,-
2019,SEDE 1,FACULTAD 4,POSTGRADO 33,-
2019,SEDE 1,FACULTAD 4,POSTGRADO 09,-
2019,SEDE 1,FACULTAD 4,TÉCNICO 01,-
2019,SEDE 7,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,-
2019,SEDE 7,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 7,FACULTAD 1,LICENCIATURA 05,-
2019,SEDE 7,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,-
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,-
2019,SEDE 7,FACULTAD 3,LICENCIATURA 10,-
2019,SEDE 7,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,-
2019,SEDE 8,FACULTAD 1,INGENIERIA 04,-
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,-
2019,SEDE 8,FACULTAD 1,POSTGRADO 17,-
2019,SEDE 8,FACULTAD 5,LICENCIATURA 27,-
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,-
2019,SEDE 8,FACULTAD 2,INGENIERIA 07,-
2019,SEDE 8,FACULTAD 2,INGENIERIA 13,-
2019,SEDE 8,FACULTAD 3,POSTGRADO 14,-
2019,SEDE 8,FACULTAD 4,LICENCIATURA 15,-
2019,SEDE 8,FACULTAD 4,LICENCIATURA 15,-
2019,SEDE 3,FACULTAD 1,LICENCIATURA 04,--
2019,SEDE 5,FACULTAD 2,TÉCNICO 05,--
2019,SEDE 1,FACULTAD 6,POSTGRADO 12,--
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,--
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,--
2019,SEDE 1,FACULTAD 5,INGENIERIA 24,--
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,--
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,--
2019,SEDE 1,FACULTAD 5,POSTGRADO 30,--
2019,SEDE 1,FACULTAD 3,POSTGRADO 24,--
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,--
2019,SEDE 7,FACULTAD 1,LICENCIATURA 04,--
2019,SEDE 1,FACULTAD 6,POSTGRADO 12,---
2019,SEDE 1,FACULTAD 5,LICENCIATURA 20,---
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,---
2019,SEDE 1,FACULTAD 5,POSTGRADO 30,---
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,---
2019,SEDE 1,FACULTAD 3,POSTGRADO 01,---
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,---
2019,SEDE 1,FACULTAD 3,POSTGRADO 24,---
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,---
2019,SEDE 7,FACULTAD 5,INGENIERIA 25,---
2019,SEDE 8,FACULTAD 3,LICENCIATURA 08,---
2019,SEDE 1,FACULTAD 1,POSTGRADO 17,----
2019,SEDE 1,FACULTAD 5,POSTGRADO 26,----
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,----
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,----
2019,SEDE 1,FACULTAD 4,TÉCNICO 06,----
2019,SEDE 8,FACULTAD 3,LICENCIATURA 08,----
2019,SEDE 6,FACULTAD 4,LICENCIATURA 14,-----
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,-----
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-----
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,-----
2019,SEDE 1,FACULTAD 5,POSTGRADO 26,-----
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,-----
2019,SEDE 4,FACULTAD 5,LICENCIATURA 22,------
2019,SEDE 4,FACULTAD 5,LICENCIATURA 23,------
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,------
2019,SEDE 1,FACULTAD 2,LICENCIATURA 07,------
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,------
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,-------
2019,SEDE 4,FACULTAD 5,LICENCIATURA 22,-------
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,-------
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,-------
2019,SEDE 1,FACULTAD 2,LICENCIATURA 07,-------
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,--------
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,---------
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,----------
2019,SEDE 3,FACULTAD 5,LICENCIATURA 22,-----------
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,-----------
2019,SEDE 3,FACULTAD 5,LICENCIATURA 22,------------
2019,SEDE 3,FACULTAD 5,LICENCIATURA 22,---------------
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,---------------
2019,SEDE 1,FACULTAD 1,INGENIERIA 02,------------------
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,------------------
2019,SEDE 1,FACULTAD 1,INGENIERIA 02,--------------------
2019,SEDE 1,FACULTAD 1,INGENIERIA 02,--------------------------
2019,SEDE 1,FACULTAD 1,LICENCIATURA 01,—
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,—
2019,SEDE 1,FACULTAD 1,LICENCIATURA 01,—-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 03,—-
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,—-
2019,SEDE 1,FACULTAD 1,LICENCIATURA 03,——
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,——
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,———
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,————
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22, 
